height,weight,label
152, 107, fat
195, 77, normal
191, 50, thin
176, 117, fat
192, 51, thin
163, 52, normal
158, 105, fat
168, 70, overweight
159, 116, fat
160, 119, fat
196, 106, fat
167, 49, thin
176, 89, fat
178, 79, fat
171, 70, overweight
193, 57, thin
191, 58, thin
172, 116, fat
161, 68, fat
155, 69, fat
178, 87, fat
159, 49, normal
195, 103, fat
185, 110, fat
177, 88, fat
186, 51, thin
156, 86, fat
189, 41, thin
178, 91, fat
159, 79, fat
179, 41, thin
192, 43, thin
152, 62, fat
187, 116, fat
165, 88, fat
195, 95, fat
199, 116, fat
170, 94, fat
186, 58, thin
168, 120, fat
168, 105, fat
154, 72, fat
165, 74, fat
171, 87, fat
162, 52, normal
195, 120, fat
154, 73, fat
158, 97, fat
186, 41, thin
195, 88, overweight
159, 44, thin
180, 50, thin
190, 59, thin
190, 53, thin
167, 57, normal
200, 103, fat
166, 78, fat
184, 91, fat
186, 114, fat
196, 101, fat
169, 118, fat
184, 95, fat
179, 88, fat
164, 70, fat
168, 84, fat
152, 93, fat
184, 80, overweight
157, 41, thin
198, 75, normal
171, 112, fat
161, 91, fat
200, 89, normal
180, 112, fat
186, 58, thin
199, 85, normal
198, 90, overweight
151, 100, fat
152, 104, fat
199, 50, thin
164, 48, thin
182, 103, fat
194, 79, normal
157, 66, fat
156, 120, fat
195, 81, normal
161, 115, fat
191, 41, thin
191, 83, normal
157, 48, normal
176, 61, normal
157, 110, fat
161, 53, normal
191, 86, overweight
200, 111, fat
192, 78, normal
188, 119, fat
164, 54, normal
183, 84, fat
160, 78, fat
192, 100, fat
170, 71, overweight
169, 62, normal
191, 103, fat
182, 71, normal
191, 95, fat
151, 48, normal
165, 68, fat
183, 106, fat
178, 71, normal
199, 79, normal
150, 82, fat
198, 106, fat
157, 40, thin
153, 98, fat
151, 40, thin
171, 112, fat
158, 85, fat
189, 109, fat
152, 42, thin
164, 89, fat
194, 92, overweight
177, 104, fat
157, 90, fat
170, 111, fat
159, 55, normal
168, 79, fat
176, 62, normal
193, 109, fat
183, 71, normal
153, 112, fat
174, 96, fat
189, 47, thin
194, 42, thin
167, 109, fat
155, 43, thin
159, 49, normal
161, 101, fat
197, 61, thin
176, 78, fat
196, 80, normal
155, 84, fat
182, 97, fat
170, 66, normal
175, 103, fat
179, 54, thin
185, 48, thin
157, 114, fat
181, 74, normal
157, 78, fat
159, 78, fat
194, 51, thin
172, 86, fat
184, 76, normal
180, 112, fat
164, 45, thin
186, 91, fat
153, 89, fat
187, 44, thin
175, 113, fat
196, 101, fat
161, 120, fat
174, 48, thin
161, 92, fat
176, 96, fat
184, 45, thin
186, 101, fat
173, 57, normal
192, 95, fat
166, 70, fat
192, 49, thin
191, 82, normal
153, 116, fat
155, 92, fat
191, 47, thin
176, 65, normal
189, 40, thin
153, 101, fat
159, 75, fat
154, 67, fat
155, 64, fat
154, 47, normal
200, 67, thin
167, 92, fat
198, 100, fat
174, 51, thin
184, 98, fat
182, 100, fat
160, 40, thin
166, 50, thin
176, 82, fat
151, 75, fat
195, 82, normal
177, 104, fat
170, 60, normal
172, 79, fat
196, 62, thin
154, 77, fat
159, 120, fat
194, 103, fat
164, 54, normal
195, 84, normal
170, 50, thin
200, 78, normal
163, 45, thin
178, 59, normal
171, 97, fat
172, 78, fat
152, 115, fat
185, 105, fat
197, 66, thin
183, 99, fat
173, 46, thin
168, 110, fat
184, 52, thin
172, 106, fat
187, 53, thin
156, 63, fat
194, 69, thin
191, 92, fat
200, 84, normal
172, 71, overweight
199, 59, thin
152, 66, fat
155, 117, fat
188, 112, fat
186, 72, normal
151, 47, normal
185, 107, fat
159, 72, fat
190, 74, normal
180, 95, fat
164, 115, fat
152, 63, fat
188, 84, overweight
198, 70, thin
183, 95, fat
165, 77, fat
196, 66, thin
192, 92, fat
171, 48, thin
164, 109, fat
191, 77, normal
182, 61, thin
166, 47, thin
180, 77, overweight
192, 74, normal
200, 88, normal
170, 55, normal
181, 66, normal
187, 53, thin
200, 97, overweight
157, 96, fat
164, 115, fat
163, 109, fat
196, 67, thin
177, 111, fat
180, 87, fat
162, 116, fat
186, 84, overweight
172, 54, thin
179, 102, fat
191, 52, thin
160, 43, thin
187, 91, fat
185, 72, normal
180, 63, normal
194, 45, thin
150, 99, fat
187, 95, fat
178, 41, thin
163, 51, normal
194, 91, overweight
198, 60, thin
174, 102, fat
184, 82, overweight
194, 97, fat
194, 48, thin
179, 102, fat
182, 101, fat
189, 43, thin
188, 54, thin
158, 84, fat
159, 82, fat
158, 68, fat
180, 111, fat
179, 56, thin
170, 103, fat
159, 78, fat
164, 68, fat
192, 58, thin
151, 66, fat
200, 47, thin
183, 98, fat
192, 52, thin
194, 70, normal
193, 73, normal
196, 46, thin
157, 93, fat
199, 74, normal
156, 119, fat
178, 42, thin
180, 53, thin
169, 112, fat
152, 108, fat
163, 58, normal
166, 67, overweight
181, 111, fat
195, 98, fat
191, 88, overweight
158, 86, fat
159, 52, normal
153, 66, fat
200, 105, fat
167, 43, thin
182, 83, fat
180, 59, thin
186, 60, thin
169, 68, overweight
152, 95, fat
198, 107, fat
185, 65, normal
164, 43, thin
197, 71, thin
195, 79, normal
172, 56, normal
172, 47, thin
197, 117, fat
183, 119, fat
197, 83, normal
179, 50, thin
169, 118, fat
189, 62, thin
178, 119, fat
189, 89, fat
180, 108, fat
197, 103, fat
173, 42, thin
151, 51, normal
186, 119, fat
160, 107, fat
168, 103, fat
182, 53, thin
193, 98, fat
189, 99, fat
159, 59, overweight
170, 54, normal
179, 92, fat
198, 106, fat
175, 111, fat
199, 56, thin
171, 63, normal
150, 103, fat
173, 52, thin
164, 116, fat
184, 72, normal
151, 96, fat
182, 78, overweight
172, 100, fat
166, 77, fat
195, 85, normal
188, 105, fat
195, 116, fat
151, 50, normal
174, 66, normal
152, 89, fat
165, 41, thin
198, 104, fat
172, 111, fat
173, 50, thin
158, 72, fat
155, 79, fat
160, 70, fat
187, 91, fat
154, 50, normal
188, 106, fat
175, 118, fat
151, 78, fat
157, 81, fat
166, 60, normal
155, 61, fat
155, 42, thin
181, 82, fat
186, 92, fat
185, 99, fat
161, 81, fat
182, 108, fat
153, 104, fat
182, 88, fat
179, 62, normal
191, 95, fat
187, 69, normal
180, 47, thin
162, 86, fat
195, 49, thin
185, 51, thin
167, 91, fat
185, 92, fat
187, 98, fat
171, 73, fat
158, 44, thin
196, 62, thin
152, 77, fat
151, 65, fat
154, 114, fat
179, 55, thin
159, 78, fat
167, 102, fat
154, 75, fat
159, 41, thin
170, 92, fat
157, 85, fat
184, 77, normal
167, 80, fat
181, 73, normal
185, 118, fat
176, 88, fat
161, 60, overweight
191, 73, normal
151, 70, fat
183, 71, normal
196, 90, overweight
168, 94, fat
178, 103, fat
168, 43, thin
158, 103, fat
191, 103, fat
177, 120, fat
168, 46, thin
191, 110, fat
184, 88, fat
196, 84, normal
161, 76, fat
173, 52, thin
184, 105, fat
183, 120, fat
153, 99, fat
175, 90, fat
176, 52, thin
150, 83, fat
179, 115, fat
192, 115, fat
174, 77, fat
150, 62, fat
171, 109, fat
199, 87, normal
157, 110, fat
179, 43, thin
193, 95, fat
153, 71, fat
170, 91, fat
167, 118, fat
193, 96, fat
199, 99, fat
194, 75, normal
186, 75, normal
192, 88, overweight
178, 91, fat
151, 58, fat
185, 92, fat
154, 110, fat
152, 89, fat
169, 69, overweight
199, 94, overweight
190, 86, overweight
155, 100, fat
150, 56, overweight
164, 46, thin
152, 45, normal
196, 76, normal
155, 102, fat
179, 117, fat
152, 81, fat
161, 95, fat
188, 94, fat
186, 66, normal
177, 82, fat
173, 78, fat
187, 110, fat
173, 71, overweight
161, 96, fat
197, 119, fat
196, 78, normal
168, 49, thin
163, 98, fat
199, 105, fat
196, 67, thin
155, 84, fat
175, 40, thin
190, 110, fat
184, 83, overweight
193, 58, thin
174, 102, fat
166, 111, fat
182, 40, thin
162, 74, fat
183, 40, thin
198, 76, normal
200, 86, normal
172, 96, fat
187, 48, thin
182, 46, thin
197, 57, thin
193, 43, thin
200, 55, thin
169, 72, fat
179, 98, fat
191, 107, fat
172, 78, fat
187, 95, fat
163, 69, fat
166, 71, fat
154, 77, fat
183, 55, thin
169, 46, thin
178, 53, thin
196, 104, fat
182, 105, fat
170, 51, thin
171, 91, fat
175, 111, fat
162, 84, fat
195, 66, thin
156, 110, fat
194, 82, normal
199, 108, fat
167, 109, fat
151, 46, normal
165, 118, fat
191, 64, thin
189, 117, fat
154, 72, fat
179, 53, thin
159, 104, fat
161, 71, fat
158, 114, fat
189, 85, overweight
190, 53, thin
195, 48, thin
177, 110, fat
174, 120, fat
161, 72, fat
164, 107, fat
193, 79, normal
176, 58, normal
197, 80, normal
172, 66, normal
188, 41, thin
163, 51, normal
169, 61, normal
185, 68, normal
151, 47, normal
158, 119, fat
151, 115, fat
175, 48, thin
166, 61, normal
183, 117, fat
167, 115, fat
183, 86, fat
193, 80, normal
178, 118, fat
151, 87, fat
162, 83, fat
190, 90, fat
185, 45, thin
157, 54, normal
177, 46, thin
196, 83, normal
174, 91, fat
166, 116, fat
197, 44, thin
163, 47, thin
166, 73, fat
184, 58, thin
171, 57, normal
175, 60, normal
156, 69, fat
178, 77, overweight
174, 55, thin
155, 42, thin
159, 68, fat
165, 86, fat
183, 89, fat
159, 108, fat
157, 60, overweight
193, 69, normal
178, 113, fat
186, 94, fat
184, 112, fat
161, 118, fat
151, 104, fat
195, 105, fat
158, 90, fat
168, 89, fat
190, 47, thin
188, 51, thin
198, 48, thin
157, 59, overweight
181, 46, thin
167, 53, normal
187, 56, thin
157, 48, normal
152, 91, fat
187, 76, normal
154, 111, fat
167, 66, overweight
168, 46, thin
185, 44, thin
164, 83, fat
200, 42, thin
169, 99, fat
190, 76, normal
197, 72, normal
162, 82, fat
186, 74, normal
161, 49, normal
163, 47, thin
183, 88, fat
164, 91, fat
159, 88, fat
194, 108, fat
153, 58, overweight
176, 105, fat
187, 58, thin
162, 95, fat
177, 41, thin
188, 78, normal
200, 77, normal
155, 53, normal
158, 49, normal
172, 107, fat
193, 68, thin
167, 54, normal
179, 79, overweight
163, 63, overweight
173, 96, fat
166, 80, fat
173, 51, thin
152, 107, fat
180, 70, normal
190, 56, thin
158, 69, fat
167, 75, fat
184, 99, fat
168, 104, fat
176, 79, fat
175, 83, fat
178, 110, fat
197, 104, fat
168, 66, overweight
172, 84, fat
189, 113, fat
158, 97, fat
188, 91, fat
200, 98, overweight
156, 81, fat
198, 80, normal
154, 106, fat
151, 61, fat
176, 43, thin
174, 91, fat
174, 89, fat
156, 75, fat
181, 84, fat
159, 107, fat
159, 67, fat
183, 114, fat
157, 87, fat
172, 112, fat
160, 93, fat
151, 66, fat
193, 84, normal
167, 53, normal
185, 83, overweight
172, 106, fat
189, 84, overweight
156, 75, fat
188, 105, fat
161, 77, fat
191, 100, fat
174, 46, thin
154, 118, fat
157, 86, fat
153, 102, fat
193, 44, thin
172, 60, normal
198, 108, fat
175, 56, thin
200, 85, normal
188, 62, thin
186, 66, normal
169, 91, fat
175, 78, fat
187, 108, fat
189, 94, fat
177, 72, overweight
173, 100, fat
171, 116, fat
176, 52, thin
158, 60, overweight
157, 97, fat
177, 79, fat
190, 77, normal
172, 103, fat
162, 100, fat
173, 68, normal
174, 51, thin
155, 86, fat
198, 61, thin
173, 97, fat
195, 112, fat
185, 42, thin
196, 94, overweight
193, 100, fat
153, 73, fat
195, 116, fat
191, 108, fat
163, 57, normal
179, 108, fat
172, 79, fat
152, 90, fat
178, 54, thin
151, 76, fat
167, 62, normal
154, 91, fat
166, 120, fat
179, 92, fat
171, 78, fat
167, 120, fat
159, 93, fat
187, 45, thin
169, 118, fat
185, 60, thin
192, 49, thin
180, 105, fat
165, 49, thin
193, 82, normal
178, 93, fat
188, 75, normal
190, 92, fat
174, 56, thin
161, 48, normal
165, 68, fat
165, 84, fat
163, 97, fat
171, 51, thin
194, 42, thin
163, 84, fat
150, 81, fat
170, 114, fat
183, 95, fat
169, 64, normal
189, 115, fat
151, 50, normal
178, 41, thin
156, 41, thin
191, 64, thin
185, 85, overweight
159, 98, fat
167, 83, fat
200, 41, thin
167, 94, fat
190, 103, fat
175, 109, fat
200, 60, thin
164, 52, normal
157, 95, fat
198, 103, fat
152, 112, fat
194, 108, fat
186, 93, fat
161, 51, normal
190, 57, thin
175, 69, normal
153, 105, fat
151, 42, thin
184, 119, fat
194, 40, thin
181, 120, fat
181, 97, fat
193, 53, thin
191, 115, fat
156, 111, fat
153, 42, thin
160, 92, fat
198, 69, thin
176, 58, normal
169, 70, overweight
198, 56, thin
168, 70, overweight
156, 108, fat
167, 82, fat
174, 67, normal
167, 118, fat
200, 120, fat
164, 75, fat
176, 98, fat
152, 84, fat
185, 57, thin
166, 117, fat
172, 57, normal
176, 69, normal
181, 94, fat
200, 117, fat
196, 111, fat
175, 79, fat
180, 84, fat
189, 72, normal
162, 74, fat
190, 52, thin
156, 108, fat
188, 53, thin
189, 81, normal
161, 74, fat
183, 110, fat
154, 80, fat
165, 106, fat
167, 96, fat
156, 55, normal
199, 44, thin
160, 88, fat
155, 60, fat
193, 80, normal
166, 110, fat
185, 96, fat
186, 107, fat
165, 97, fat
154, 75, fat
153, 72, fat
151, 45, normal
186, 59, thin
152, 102, fat
150, 60, fat
175, 112, fat
165, 50, thin
199, 120, fat
188, 69, normal
150, 45, normal
150, 115, fat
174, 46, thin
193, 120, fat
183, 116, fat
180, 64, normal
178, 72, normal
151, 55, overweight
157, 93, fat
177, 69, normal
158, 52, normal
200, 53, thin
176, 110, fat
193, 66, thin
199, 108, fat
162, 66, fat
158, 75, fat
158, 62, overweight
156, 44, thin
166, 58, normal
154, 91, fat
196, 52, thin
181, 87, fat
182, 53, thin
193, 65, thin
183, 62, normal
151, 53, overweight
162, 96, fat
151, 118, fat
196, 55, thin
158, 97, fat
195, 40, thin
176, 97, fat
196, 80, normal
186, 50, thin
192, 100, fat
166, 84, fat
186, 88, fat
181, 58, thin
176, 62, normal
193, 113, fat
155, 70, fat
167, 115, fat
198, 57, thin
190, 48, thin
190, 95, fat
181, 80, overweight
183, 119, fat
194, 56, thin
192, 84, normal
199, 67, thin
176, 54, thin
182, 46, thin
194, 116, fat
158, 81, fat
188, 44, thin
156, 116, fat
184, 94, fat
184, 86, fat
196, 98, fat
175, 66, normal
168, 113, fat
180, 115, fat
173, 71, overweight
168, 89, fat
170, 108, fat
187, 97, fat
172, 114, fat
183, 70, normal
174, 95, fat
179, 91, fat
153, 43, thin
193, 49, thin
193, 78, normal
166, 54, normal
167, 55, normal
161, 108, fat
187, 60, thin
183, 46, thin
187, 109, fat
164, 100, fat
173, 50, thin
152, 98, fat
187, 113, fat
193, 62, thin
158, 97, fat
150, 104, fat
161, 81, fat
171, 112, fat
182, 60, thin
181, 92, fat
180, 67, normal
157, 87, fat
175, 91, fat
166, 77, fat
170, 112, fat
152, 82, fat
181, 82, fat
160, 117, fat
199, 86, normal
161, 101, fat
194, 57, thin
152, 73, fat
170, 111, fat
154, 54, normal
200, 94, overweight
173, 82, fat
192, 77, normal
184, 93, fat
190, 64, thin
169, 98, fat
157, 105, fat
162, 72, fat
155, 43, thin
184, 62, thin
179, 113, fat
185, 69, normal
173, 106, fat
172, 117, fat
169, 109, fat
175, 83, fat
195, 114, fat
164, 56, normal
151, 99, fat
152, 98, fat
158, 109, fat
173, 52, thin
180, 78, overweight
191, 106, fat
183, 52, thin
163, 67, fat
166, 53, normal
200, 116, fat
180, 77, overweight
177, 110, fat
186, 91, fat
180, 78, overweight
172, 78, fat
175, 84, fat
163, 79, fat
196, 61, thin
186, 102, fat
193, 81, normal
192, 109, fat
181, 81, overweight
183, 70, normal
189, 72, normal
179, 106, fat
183, 70, normal
159, 56, normal
189, 95, fat
164, 46, thin
191, 99, fat
192, 95, fat
170, 55, normal
161, 55, normal
183, 94, fat
169, 120, fat
172, 104, fat
164, 70, fat
164, 90, fat
197, 62, thin
159, 63, fat
189, 106, fat
196, 90, overweight
198, 47, thin
184, 50, thin
151, 112, fat
174, 79, fat
183, 97, fat
169, 76, fat
180, 76, overweight
187, 81, overweight
160, 41, thin
155, 41, thin
179, 116, fat
189, 67, normal
158, 77, fat
176, 46, thin
189, 82, overweight
182, 71, normal
155, 58, overweight
159, 77, fat
178, 68, normal
180, 75, overweight
161, 62, overweight
172, 73, overweight
156, 73, fat
165, 101, fat
161, 57, normal
158, 79, fat
188, 115, fat
188, 49, thin
151, 42, thin
153, 44, normal
182, 97, fat
187, 49, thin
185, 108, fat
158, 86, fat
151, 93, fat
173, 60, normal
174, 92, fat
168, 52, thin
192, 43, thin
171, 70, overweight
178, 89, fat
173, 107, fat
163, 54, normal
162, 60, normal
187, 119, fat
200, 55, thin
156, 109, fat
162, 72, fat
163, 72, fat
170, 91, fat
193, 58, thin
155, 106, fat
189, 91, fat
152, 46, normal
159, 73, fat
162, 42, thin
195, 50, thin
181, 74, normal
157, 45, thin
159, 58, overweight
191, 55, thin
175, 114, fat
183, 61, thin
179, 44, thin
165, 78, fat
193, 48, thin
194, 69, thin
161, 112, fat
177, 61, normal
150, 67, fat
200, 69, thin
197, 119, fat
155, 116, fat
156, 91, fat
160, 97, fat
158, 112, fat
175, 43, thin
151, 89, fat
169, 101, fat
157, 102, fat
167, 77, fat
180, 58, thin
158, 98, fat
155, 79, fat
173, 84, fat
169, 74, fat
162, 78, fat
181, 74, normal
154, 112, fat
169, 57, normal
183, 55, thin
150, 87, fat
173, 105, fat
196, 107, fat
196, 61, thin
191, 51, thin
150, 97, fat
193, 107, fat
151, 62, fat
175, 40, thin
185, 100, fat
164, 102, fat
188, 57, thin
174, 85, fat
156, 83, fat
176, 99, fat
184, 56, thin
169, 41, thin
153, 94, fat
155, 66, fat
188, 109, fat
156, 120, fat
151, 89, fat
150, 80, fat
199, 78, normal
151, 114, fat
197, 56, thin
184, 49, thin
183, 117, fat
180, 84, fat
200, 43, thin
180, 80, overweight
177, 107, fat
189, 69, normal
177, 66, normal
166, 40, thin
157, 115, fat
176, 103, fat
178, 112, fat
162, 106, fat
187, 40, thin
189, 105, fat
200, 96, overweight
188, 84, overweight
151, 50, normal
155, 96, fat
162, 57, normal
181, 82, fat
186, 96, fat
193, 101, fat
188, 54, thin
198, 65, thin
163, 66, overweight
167, 80, fat
200, 54, thin
195, 84, normal
180, 100, fat
190, 94, fat
197, 63, thin
167, 61, normal
167, 112, fat
189, 60, thin
157, 108, fat
155, 80, fat
182, 87, fat
155, 63, fat
198, 93, overweight
176, 66, normal
199, 76, normal
158, 89, fat
200, 102, fat
193, 69, normal
181, 83, fat
160, 53, normal
156, 75, fat
162, 50, normal
174, 68, normal
159, 75, fat
153, 75, fat
160, 85, fat
172, 82, fat
157, 97, fat
156, 78, fat
167, 101, fat
179, 69, normal
169, 113, fat
190, 120, fat
163, 60, normal
189, 65, thin
160, 52, normal
182, 108, fat
156, 83, fat
180, 87, fat
183, 111, fat
169, 78, fat
190, 51, thin
154, 47, normal
193, 114, fat
155, 81, fat
166, 63, normal
200, 77, normal
193, 77, normal
194, 42, thin
162, 113, fat
188, 120, fat
197, 63, thin
189, 84, overweight
166, 105, fat
157, 95, fat
163, 59, normal
172, 47, thin
171, 47, thin
187, 65, normal
183, 84, fat
188, 114, fat
179, 67, normal
182, 66, normal
156, 67, fat
177, 78, overweight
154, 40, thin
173, 105, fat
200, 43, thin
182, 55, thin
178, 120, fat
180, 53, thin
161, 63, overweight
156, 70, fat
192, 54, thin
177, 104, fat
193, 113, fat
199, 73, thin
171, 68, overweight
186, 78, normal
181, 96, fat
175, 103, fat
197, 114, fat
153, 50, normal
166, 111, fat
200, 59, thin
197, 110, fat
197, 82, normal
190, 96, fat
186, 68, normal
196, 78, normal
154, 57, overweight
161, 59, normal
159, 111, fat
170, 104, fat
159, 50, normal
162, 82, fat
176, 108, fat
197, 42, thin
187, 79, normal
155, 93, fat
160, 89, fat
182, 51, thin
168, 99, fat
169, 88, fat
183, 86, fat
163, 98, fat
200, 62, thin
195, 68, thin
157, 111, fat
176, 91, fat
150, 110, fat
195, 116, fat
184, 84, overweight
191, 52, thin
200, 64, thin
163, 113, fat
184, 80, overweight
199, 86, normal
200, 62, thin
179, 108, fat
175, 66, normal
174, 73, overweight
171, 99, fat
172, 67, normal
179, 99, fat
195, 104, fat
163, 100, fat
184, 58, thin
160, 72, fat
171, 46, thin
188, 61, thin
165, 111, fat
178, 62, normal
194, 79, normal
154, 66, fat
169, 100, fat
162, 111, fat
165, 62, normal
166, 82, fat
200, 40, thin
179, 77, overweight
199, 70, thin
177, 117, fat
193, 108, fat
190, 107, fat
161, 45, thin
171, 88, fat
152, 116, fat
178, 75, overweight
181, 76, overweight
188, 59, thin
177, 115, fat
179, 54, thin
190, 117, fat
154, 81, fat
154, 90, fat
177, 68, normal
197, 100, fat
193, 77, normal
166, 56, normal
175, 102, fat
184, 95, fat
160, 109, fat
187, 73, normal
150, 55, overweight
199, 104, fat
167, 59, normal
187, 113, fat
199, 83, normal
182, 56, thin
154, 105, fat
169, 47, thin
155, 40, thin
196, 57, thin
168, 96, fat
190, 115, fat
195, 85, normal
190, 82, normal
193, 102, fat
192, 97, fat
173, 50, thin
192, 44, thin
196, 115, fat
170, 68, overweight
150, 46, normal
153, 61, fat
185, 42, thin
182, 44, thin
174, 71, overweight
185, 67, normal
151, 106, fat
175, 49, thin
193, 58, thin
170, 74, fat
193, 77, normal
198, 41, thin
176, 105, fat
172, 114, fat
186, 81, overweight
176, 70, normal
195, 87, normal
179, 43, thin
179, 72, normal
171, 96, fat
153, 93, fat
185, 63, thin
161, 120, fat
195, 120, fat
197, 118, fat
196, 76, normal
166, 40, thin
181, 64, normal
181, 113, fat
197, 64, thin
152, 41, thin
200, 115, fat
195, 41, thin
179, 62, normal
179, 85, fat
156, 94, fat
164, 110, fat
151, 88, fat
175, 67, normal
174, 115, fat
165, 63, overweight
186, 90, fat
154, 91, fat
185, 48, thin
194, 77, normal
173, 119, fat
192, 89, overweight
156, 97, fat
177, 103, fat
